index,data_nx,data_ny,data_nz,data_voxels,label_nx,label_ny,label_nz,label_voxels
131848,136,92,100,1251200,136,92,100,1251200
131849,136,88,102,1220736,136,88,102,1220736
131850,124,92,100,1140800,124,92,100,1140800
131851,126,88,102,1130976,126,88,102,1130976
131852,134,92,102,1257456,134,92,102,1257456
131853,134,94,90,1133640,134,94,90,1133640
131854,124,92,102,1163616,124,92,102,1163616
131855,124,94,92,1072352,124,94,92,1072352
131856,134,90,98,1181880,134,90,98,1181880
131857,134,88,96,1132032,134,88,96,1132032
131858,136,94,98,1252832,136,94,98,1252832
131859,134,92,98,1208144,134,92,98,1208144
131860,132,94,96,1191168,132,94,96,1191168
131861,134,88,96,1132032,134,88,96,1132032
131862,136,94,90,1150560,136,94,90,1150560
131863,134,86,96,1106304,134,86,96,1106304
131864,124,94,90,1049040,124,94,90,1049040
131865,124,86,90,959760,124,86,90,959760
131866,122,98,94,1123864,122,98,94,1123864
131867,132,90,100,1188000,132,90,100,1188000
131868,120,90,100,1080000,120,90,100,1080000
131869,130,90,100,1170000,130,90,100,1170000
131870,130,90,100,1170000,130,90,100,1170000
131871,120,90,100,1080000,120,90,100,1080000
131872,120,90,100,1080000,120,90,100,1080000
131873,130,90,92,1076400,130,90,92,1076400
131874,130,92,100,1196000,130,92,100,1196000
131875,128,92,94,1106944,128,92,94,1106944
131876,128,92,100,1177600,128,92,100,1177600
131877,128,90,92,1059840,128,90,92,1059840
131878,130,90,100,1170000,130,90,100,1170000
131879,130,90,94,1099800,130,90,94,1099800
131880,120,90,100,1080000,120,90,100,1080000
131881,120,90,88,950400,120,90,88,950400
131882,70,110,114,877800,70,110,114,877800
131883,70,108,104,786240,70,108,104,786240
131884,70,110,114,877800,70,110,114,877800
131885,70,110,102,785400,70,110,102,785400
131886,114,108,54,664848,114,108,54,664848
131887,104,106,52,573248,104,106,52,573248
131888,114,110,52,652080,114,110,52,652080
131889,104,106,50,551200,104,106,50,551200
131890,70,110,114,877800,70,110,114,877800
131891,108,110,70,831600,108,110,70,831600
131892,70,108,114,861840,70,108,114,861840
131893,106,106,70,786520,106,106,70,786520
131894,114,108,56,689472,114,108,56,689472
131895,108,108,52,606528,108,108,52,606528
131896,114,106,54,652536,114,106,54,652536
131897,106,106,52,584272,106,106,52,584272
131898,70,124,108,937440,70,124,108,937440
131899,70,124,106,920080,70,124,106,920080
131900,70,124,108,937440,70,124,108,937440
131901,108,124,54,723168,108,124,54,723168
131902,110,122,54,724680,110,122,54,724680
131903,108,124,54,723168,108,124,54,723168
131904,108,122,54,711504,108,122,54,711504
131905,52,122,108,685152,52,122,108,685152
131906,52,120,108,673920,52,120,108,673920
131907,70,124,108,937440,70,124,108,937440
131908,108,124,70,937440,108,124,70,937440
131909,108,124,70,937440,108,124,70,937440
131910,70,124,98,850640,70,124,98,850640
131911,108,124,56,749952,108,124,56,749952
131912,110,124,52,709280,110,124,52,709280
131913,108,124,52,696384,108,124,52,696384
131914,100,122,52,634400,100,122,52,634400
131915,118,110,50,649000,118,110,50,649000
131916,116,110,50,638000,116,110,50,638000
131917,116,98,50,568400,116,98,50,568400
131918,116,98,50,568400,116,98,50,568400
131919,116,98,50,568400,116,98,50,568400
131920,116,110,50,638000,116,110,50,638000
131921,116,108,62,776736,116,108,62,776736
131922,116,108,50,626400,116,108,50,626400
131923,116,108,50,626400,116,108,50,626400
131924,114,106,66,797544,114,106,66,797544
131925,122,100,58,707600,122,100,58,707600
131926,100,122,50,610000,100,122,50,610000
131927,100,116,50,580000,100,116,50,580000
131928,70,126,106,934920,70,126,106,934920
131929,98,126,70,864360,98,126,70,864360
131930,70,124,108,937440,70,124,108,937440
131931,98,124,70,850640,98,124,70,850640
131932,106,124,64,841216,106,124,64,841216
131933,98,126,54,666792,98,126,54,666792
131934,106,122,58,750056,106,122,58,750056
131935,100,122,54,658800,100,122,54,658800
131936,50,124,106,657200,50,124,106,657200
131937,70,110,116,893200,70,110,116,893200
131938,70,110,114,877800,70,110,114,877800
131939,116,108,54,676512,116,108,54,676512
131940,116,108,54,676512,116,108,54,676512
131941,70,124,108,937440,70,124,108,937440
131942,70,124,106,920080,70,124,106,920080
131943,70,108,114,861840,70,108,114,861840
131944,70,108,114,861840,70,108,114,861840
131945,70,108,114,861840,70,108,114,861840
131946,70,110,114,877800,70,110,114,877800
131947,102,110,70,785400,102,110,70,785400
131948,102,98,70,699720,102,98,70,699720
131949,70,108,114,861840,70,108,114,861840
131950,70,98,114,782040,70,98,114,782040
131951,70,98,102,699720,70,98,102,699720
131952,70,126,106,934920,70,126,106,934920
131953,90,126,70,793800,90,126,70,793800
131954,70,108,114,861840,70,108,114,861840
131955,70,98,114,782040,70,98,114,782040
131956,92,124,70,798560,92,124,70,798560
131957,70,110,106,816200,70,110,106,816200
131958,70,106,104,771680,70,106,104,771680
131959,70,124,92,798560,70,124,92,798560
131960,70,122,94,802760,70,122,94,802760
131961,70,110,102,785400,70,110,102,785400
131962,70,98,104,713440,70,98,104,713440
131963,70,124,98,850640,70,124,98,850640
131964,70,124,94,815920,70,124,94,815920
131965,70,122,108,922320,70,122,108,922320
131966,70,122,106,905240,70,122,106,905240
131967,70,122,100,854000,70,122,100,854000
131968,70,108,108,816480,70,108,108,816480
131969,70,106,106,786520,70,106,106,786520
131970,70,122,94,802760,70,122,94,802760
131971,70,108,102,771120,70,108,102,771120
131972,114,108,54,664848,114,108,54,664848
131973,102,108,50,550800,102,108,50,550800
131974,102,112,50,571200,102,112,50,571200
131975,114,106,54,652536,114,106,54,652536
131976,114,98,52,580944,114,98,52,580944
131977,102,96,52,509184,102,96,52,509184
131978,104,124,56,722176,104,124,56,722176
131979,92,124,52,593216,92,124,52,593216
131980,116,108,54,676512,116,108,54,676512
131981,114,98,54,603288,114,98,54,603288
131982,106,122,58,750056,106,122,58,750056
131983,92,122,52,583648,92,122,52,583648
131984,96,124,54,642816,96,124,54,642816
131985,106,108,52,595296,106,108,52,595296
131986,104,106,52,573248,104,106,52,573248
131987,94,124,54,629424,94,124,54,629424
131988,94,122,52,596336,94,122,52,596336
131989,102,108,52,572832,102,108,52,572832
131990,102,96,52,509184,102,96,52,509184
131991,50,122,92,561200,50,122,92,561200
131992,116,98,50,568400,116,98,50,568400
131993,114,98,50,558600,114,98,50,558600
131994,104,96,50,499200,104,96,50,499200
131995,50,106,106,561800,50,106,106,561800
131996,52,120,94,586560,52,120,94,586560
131997,114,106,64,773376,114,106,64,773376
131998,104,106,64,705536,104,106,64,705536
131999,124,92,58,661664,124,92,58,661664
132000,58,120,106,737760,58,120,106,737760
132001,92,122,50,561200,92,122,50,561200
132002,92,116,50,533600,92,116,50,533600
132003,104,118,70,859040,104,118,70,859040
132004,104,118,70,859040,104,118,70,859040
132005,104,118,70,859040,104,118,70,859040
132006,102,120,70,856800,102,120,70,856800
132007,70,118,104,859040,70,118,104,859040
132008,104,118,70,859040,104,118,70,859040
132009,102,106,70,756840,102,106,70,756840
132010,70,120,106,890400,70,120,106,890400
132011,114,118,70,941640,114,118,70,941640
132012,70,118,116,958160,70,118,116,958160
132013,70,118,106,875560,70,118,106,875560
132014,70,118,114,941640,70,118,114,941640
132015,70,118,104,859040,70,118,104,859040
132016,104,118,60,736320,104,118,60,736320
132017,104,118,54,662688,104,118,54,662688
132018,102,116,58,686256,102,116,58,686256
132019,104,118,54,662688,104,118,54,662688
132020,104,118,58,711776,104,118,58,711776
132021,104,118,54,662688,104,118,54,662688
132022,104,106,54,595296,104,106,54,595296
132023,116,118,58,793904,116,118,58,793904
132024,106,118,54,675432,106,118,54,675432
132025,116,118,54,739152,116,118,54,739152
132026,106,118,54,675432,106,118,54,675432
132027,116,118,58,793904,116,118,58,793904
132028,106,118,54,675432,106,118,54,675432
132029,116,116,56,753536,116,116,56,753536
132030,106,118,54,675432,106,118,54,675432
132031,104,116,52,627328,104,116,52,627328
132032,116,116,54,726624,116,116,54,726624
132033,104,112,50,582400,104,112,50,582400
132034,104,110,56,640640,104,110,56,640640
132035,104,114,50,592800,104,114,50,592800
132036,102,110,56,628320,102,110,56,628320
132037,104,116,50,603200,104,116,50,603200
132038,106,116,50,614800,106,116,50,614800
132039,104,110,50,572000,104,110,50,572000
132040,104,102,50,530400,104,102,50,530400
132041,102,98,50,499800,102,98,50,499800
132042,104,118,70,859040,104,118,70,859040
132043,104,118,70,859040,104,118,70,859040
132044,104,118,70,859040,104,118,70,859040
132045,102,118,70,842520,102,118,70,842520
132046,70,118,104,859040,70,118,104,859040
132047,104,116,70,844480,104,116,70,844480
132048,70,106,104,771680,70,106,104,771680
132049,102,108,70,771120,102,108,70,771120
132050,70,118,106,875560,70,118,106,875560
132051,116,118,70,958160,116,118,70,958160
132052,106,118,70,875560,106,118,70,875560
132053,70,118,116,958160,70,118,116,958160
132054,70,118,106,875560,70,118,106,875560
132055,70,118,114,941640,70,118,114,941640
132056,70,118,104,859040,70,118,104,859040
132057,104,118,54,662688,104,118,54,662688
132058,104,118,52,638144,104,118,52,638144
132059,104,118,54,662688,104,118,54,662688
132060,102,118,52,625872,102,118,52,625872
132061,104,116,54,651456,104,116,54,651456
132062,104,116,52,627328,104,116,52,627328
132063,104,106,52,573248,104,106,52,573248
132064,102,106,52,562224,102,106,52,562224
132065,106,118,54,675432,106,118,54,675432
132066,116,118,54,739152,116,118,54,739152
132067,106,118,54,675432,106,118,54,675432
132068,116,118,54,739152,116,118,54,739152
132069,106,118,54,675432,106,118,54,675432
132070,116,118,54,739152,116,118,54,739152
132071,106,116,54,663984,106,116,54,663984
132072,116,112,56,727552,116,112,56,727552
132073,104,110,50,572000,104,110,50,572000
132074,102,110,50,561000,102,110,50,561000
132075,116,114,50,661200,116,114,50,661200
132076,104,110,50,572000,104,110,50,572000
132077,102,114,50,581400,102,114,50,581400
132078,114,114,50,649800,114,114,50,649800
132079,102,110,50,561000,102,110,50,561000
132080,104,110,50,572000,104,110,50,572000
132081,102,108,50,550800,102,108,50,550800
132082,104,98,50,509600,104,98,50,509600
132083,102,104,50,530400,102,104,50,530400
132084,102,98,50,499800,102,98,50,499800
132085,116,118,70,958160,116,118,70,958160
132086,70,120,106,890400,70,120,106,890400
132087,106,120,70,890400,106,120,70,890400
132088,70,116,106,860720,70,116,106,860720
132089,106,116,70,860720,106,116,70,860720
132090,70,106,104,771680,70,106,104,771680
132091,106,106,70,786520,106,106,70,786520
132092,70,118,106,875560,70,118,106,875560
132093,104,118,72,883584,104,118,72,883584
132094,70,118,104,859040,70,118,104,859040
132095,104,118,70,859040,104,118,70,859040
132096,104,126,70,917280,104,126,70,917280
132097,102,126,70,899640,102,126,70,899640
132098,70,122,102,871080,70,122,102,871080
132099,104,122,70,888160,104,122,70,888160
132100,70,126,104,917280,70,126,104,917280
132101,102,126,72,925344,102,126,72,925344
132102,70,126,102,899640,70,126,102,899640
132103,70,120,102,856800,70,120,102,856800
132104,102,120,70,856800,102,120,70,856800
132105,70,120,102,856800,70,120,102,856800
132106,116,118,54,739152,116,118,54,739152
132107,106,118,56,700448,106,118,56,700448
132108,106,118,52,650416,106,118,52,650416
132109,106,114,52,628368,106,114,52,628368
132110,106,106,54,606744,106,106,54,606744
132111,106,106,50,561800,106,106,50,561800
132112,106,116,56,688576,106,116,56,688576
132113,114,118,54,726408,114,118,54,726408
132114,106,118,56,700448,106,118,56,700448
132115,106,118,52,650416,106,118,52,650416
132116,104,126,54,707616,104,126,54,707616
132117,104,126,62,812448,104,126,62,812448
132118,104,120,58,723840,104,120,58,723840
132119,104,120,54,673920,104,120,54,673920
132120,104,124,58,747968,104,124,58,747968
132121,104,126,54,707616,104,126,54,707616
132122,104,126,60,786240,104,126,60,786240
132123,104,120,58,723840,104,120,58,723840
132124,102,120,54,660960,102,120,54,660960
132125,102,120,62,758880,102,120,62,758880
132126,104,126,50,655200,104,126,50,655200
132127,116,114,50,661200,116,114,50,661200
132128,114,110,50,627000,114,110,50,627000
132129,104,120,50,624000,104,120,50,624000
132130,106,114,50,604200,106,114,50,604200
132131,106,110,50,583000,106,110,50,583000
132132,106,114,50,604200,106,114,50,604200
132133,106,110,50,583000,106,110,50,583000
132134,106,110,50,583000,106,110,50,583000
132135,114,98,50,558600,114,98,50,558600
132136,106,108,50,572400,106,108,50,572400
132137,104,98,50,509600,104,98,50,509600
132138,106,110,50,583000,106,110,50,583000
132139,116,114,50,661200,116,114,50,661200
132140,114,110,50,627000,114,110,50,627000
132141,106,114,50,604200,106,114,50,604200
132142,104,110,50,572000,104,110,50,572000
132143,104,122,70,888160,104,122,70,888160
132144,102,120,70,856800,102,120,70,856800
132145,70,122,104,888160,70,122,104,888160
132146,102,122,70,871080,102,122,70,871080
132147,70,122,104,888160,70,122,104,888160
132148,112,120,70,940800,112,120,70,940800
132149,102,120,70,856800,102,120,70,856800
132150,70,120,114,957600,70,120,114,957600
132151,70,120,104,873600,70,120,104,873600
132152,70,120,112,940800,70,120,112,940800
132153,70,120,104,873600,70,120,104,873600
132154,70,120,112,940800,70,120,112,940800
132155,110,120,70,924000,110,120,70,924000
132156,70,120,102,856800,70,120,102,856800
132157,104,120,60,748800,104,120,60,748800
132158,104,120,54,673920,104,120,54,673920
132159,104,120,58,723840,104,120,58,723840
132160,102,120,54,660960,102,120,54,660960
132161,114,122,54,751032,114,122,54,751032
132162,104,122,54,685152,104,122,54,685152
132163,114,120,54,738720,114,120,54,738720
132164,104,120,54,673920,104,120,54,673920
132165,114,120,54,738720,114,120,54,738720
132166,104,120,54,673920,104,120,54,673920
132167,114,120,54,738720,114,120,54,738720
132168,104,120,54,673920,104,120,54,673920
132169,104,120,54,673920,104,120,54,673920
132170,114,120,52,711360,114,120,52,711360
132171,104,120,52,648960,104,120,52,648960
132172,104,118,58,711776,104,118,58,711776
132173,114,118,50,672600,114,118,50,672600
132174,104,114,50,592800,104,114,50,592800
132175,104,112,60,698880,104,112,60,698880
132176,104,120,50,624000,104,120,50,624000
132177,104,114,50,592800,104,114,50,592800
132178,112,118,50,660800,112,118,50,660800
132179,112,114,50,638400,112,114,50,638400
132180,114,116,50,661200,114,116,50,661200
132181,112,112,60,752640,112,112,60,752640
132182,104,118,50,613600,104,118,50,613600
132183,104,112,50,582400,104,112,50,582400
132184,104,118,70,859040,104,118,70,859040
132185,104,118,70,859040,104,118,70,859040
132186,102,120,70,856800,102,120,70,856800
132187,70,120,106,890400,70,120,106,890400
132188,106,120,70,890400,106,120,70,890400
132189,70,106,104,771680,70,106,104,771680
132190,102,108,70,771120,102,108,70,771120
132191,70,118,114,941640,70,118,114,941640
132192,114,118,70,941640,114,118,70,941640
132193,70,116,104,844480,70,116,104,844480
132194,102,116,70,828240,102,116,70,828240
132195,70,118,106,875560,70,118,106,875560
132196,70,106,102,756840,70,106,102,756840
132197,106,118,60,750480,106,118,60,750480
132198,106,118,54,675432,106,118,54,675432
132199,104,118,58,711776,104,118,58,711776
132200,104,118,54,662688,104,118,54,662688
132201,106,118,58,725464,106,118,58,725464
132202,106,118,54,675432,106,118,54,675432
132203,104,106,56,617344,104,106,56,617344
132204,104,106,52,573248,104,106,52,573248
132205,106,116,54,663984,106,116,54,663984
132206,116,118,52,711776,116,118,52,711776
132207,104,114,56,663936,104,114,56,663936
132208,104,116,52,627328,104,116,52,627328
132209,106,118,52,650416,106,118,52,650416
132210,104,104,50,540800,104,104,50,540800
132211,106,116,60,737760,106,116,60,737760
132212,106,112,50,593600,106,112,50,593600
132213,106,110,60,699600,106,110,60,699600
132214,104,116,58,699712,104,116,58,699712
132215,116,116,50,672800,116,116,50,672800
132216,104,110,50,572000,104,110,50,572000
132217,104,114,50,592800,104,114,50,592800
132218,116,114,50,661200,116,114,50,661200
132219,104,110,60,686400,104,110,60,686400
132220,106,116,50,614800,106,116,50,614800
132221,106,110,50,583000,106,110,50,583000
132222,104,102,50,530400,104,102,50,530400
132223,106,114,50,604200,106,114,50,604200
132224,104,98,50,509600,104,98,50,509600
132225,104,112,50,582400,104,112,50,582400
132226,104,112,50,582400,104,112,50,582400
132227,104,108,58,651456,104,108,58,651456
132228,104,102,50,530400,104,102,50,530400
132229,104,96,50,499200,104,96,50,499200
